TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
FDR	28/02/2011	2,2963966	2,2963966	2,2763966	2,2963966	49021
FDR	01/03/2011	2,3163966	2,3463966	2,3063966	2,3063966	24326
FDR	02/03/2011	2,3263966	2,3463966	2,2763966	2,3063966	64416
FDR	03/03/2011	2,3163966	2,3163966	2,2863966	2,3013966	18001
FDR	04/03/2011	2,3063966	2,4763966	2,2963966	2,4413966	222898
FDR	07/03/2011	2,4463966	2,5713966	2,3863966	2,5113966	113144
FDR	08/03/2011	2,5413966	2,5713966	2,4863966	2,5163966	82914
FDR	09/03/2011	2,5463966	2,5963966	2,5063966	2,5213966	87462
FDR	10/03/2011	2,5213966	2,5263966	2,4963966	2,5213966	48881
FDR	11/03/2011	2,5363966	2,6463966	2,3563966	2,4663966	110371
FDR	14/03/2011	2,3813966	2,4463966	2,3813966	2,4363966	50452
FDR	15/03/2011	2,4063966	2,4863966	2,3763966	2,4663966	43928
FDR	16/03/2011	2,4963966	2,6863966	2,4963966	2,5963966	358214
FDR	17/03/2011	2,6963966	2,6963966	2,5763966	2,6063966	98885
FDR	18/03/2011	2,5963966	2,6263966	2,5863966	2,6063966	108424
FDR	21/03/2011	2,6363966	2,6363966	2,5663966	2,5963966	86575
FDR	22/03/2011	2,5863966	2,5963966	2,5163966	2,5163966	24997
FDR	23/03/2011	2,5063966	2,5763966	2,4763966	2,5163966	65193
FDR	24/03/2011	2,5263966	2,5463966	2,5063966	2,5263966	34543
FDR	25/03/2011	2,5163966	2,6963966	2,4763966	2,6463966	396174
FDR	28/03/2011	2,6963966	2,7263966	2,6613966	2,6713966	575879
FDR	29/03/2011	2,6963966	2,7113966	2,6563966	2,6713966	49513
FDR	30/03/2011	2,6513966	2,6963966	2,6163966	2,6263966	44690
FDR	31/03/2011	2,6163966	2,6163966	2,5463966	2,5663966	35491
FDR	01/04/2011	2,5663966	2,5763966	2,5463966	2,5763966	22405
FDR	04/04/2011	2,5763966	2,7213966	2,5663966	2,6463966	83097
FDR	05/04/2011	2,6413966	2,6563966	2,5563966	2,5563966	60259
FDR	06/04/2011	2,6263966	2,6263966	2,5463966	2,5463966	34001
FDR	07/04/2011	2,5613966	2,5963966	2,5463966	2,5563966	17418
FDR	08/04/2011	2,5463966	2,6163966	2,5463966	2,5963966	19491
FDR	11/04/2011	2,6063966	2,6463966	2,5863966	2,6063966	40856
FDR	12/04/2011	2,6213966	2,6313966	2,5863966	2,6213966	56886
FDR	13/04/2011	2,6113966	2,6163966	2,5963966	2,6063966	5466
FDR	14/04/2011	2,5963966	2,6013966	2,5663966	2,5813966	11468
FDR	15/04/2011	2,5763966	2,5763966	2,4963966	2,5163966	39570
FDR	18/04/2011	2,5163966	2,5513966	2,4863966	2,4863966	21037
FDR	19/04/2011	2,4863966	2,5163966	2,4863966	2,4863966	26354
FDR	20/04/2011	2,4863966	2,5463966	2,4863966	2,5213966	52646
FDR	21/04/2011	2,5963966	2,5963966	2,4863966	2,5063966	36145
FDR	26/04/2011	2,5213966	2,5363966	2,4963966	2,5313966	21055
FDR	27/04/2011	2,5313966	2,5763966	2,5313966	2,5663966	11118
FDR	28/04/2011	2,5663966	2,5913966	2,5663966	2,5663966	18268
FDR	29/04/2011	2,5663966	2,5763966	2,5463966	2,5463966	14012
FDR	02/05/2011	2,5363966	2,5363966	2,4213966	2,4963966	21984
FDR	03/05/2011	2,4963966	2,5013966	2,4663966	2,4963966	37098
FDR	04/05/2011	2,4663966	2,4763966	2,4613966	2,4763966	10690
FDR	05/05/2011	2,4763966	2,4863966	2,4713966	2,4763966	23423
FDR	06/05/2011	2,4763966	2,4763966	2,4713966	2,4713966	34167
FDR	09/05/2011	2,4713966	2,4863966	2,4713966	2,4763966	5724
FDR	10/05/2011	2,4763966	2,4813966	2,4763966	2,4813966	19169
FDR	11/05/2011	2,4763966	2,6663966	2,4763966	2,5513966	31118
FDR	12/05/2011	2,5813966	2,6263966	2,5263966	2,5463966	30613
FDR	13/05/2011	2,5663966	2,6163966	2,5663966	2,6163966	50893
FDR	16/05/2011	2,6063966	2,6663966	2,5763966	2,6663966	78942
FDR	17/05/2011	2,6663966	2,6863966	2,6563966	2,6863966	46490
FDR	18/05/2011	2,6863966	2,6863966	2,6563966	2,6663966	3945
FDR	19/05/2011	2,6563966	2,6713966	2,6463966	2,6713966	65666
FDR	20/05/2011	2,6713966	2,6963966	2,6663966	2,6913966	43121
FDR	23/05/2011	2,6763966	2,6763966	2,6163966	2,6563966	13245
FDR	24/05/2011	2,6463966	2,6663966	2,6363966	2,6463966	42582
FDR	25/05/2011	2,6363966	2,6563966	2,6363966	2,6463966	10639
FDR	26/05/2011	2,6463966	2,6563966	2,6463966	2,6563966	6938
FDR	27/05/2011	2,6663966	2,8263966	2,6663966	2,7663966	53507
FDR	30/05/2011	2,7663966	2,7663966	2,6563966	2,7063966	25887
FDR	31/05/2011	2,6663966	2,7613966	2,6463966	2,7463966	21071
FDR	01/06/2011	2,7363966	2,7463966	2,6963966	2,7063966	12698
FDR	02/06/2011	2,6963966	2,7763966	2,6963966	2,7763966	48688
FDR	03/06/2011	2,7663966	2,7863966	2,7163966	2,7863966	25888
FDR	06/06/2011	2,7863966	2,7863966	2,7213966	2,7563966	27755
FDR	07/06/2011	2,6563966	2,7613966	2,6213966	2,7613966	25135
FDR	08/06/2011	2,7963966	2,7963966	2,6363966	2,6963966	40351
FDR	09/06/2011	2,6613966	2,7413966	2,6613966	2,7263966	20587
FDR	10/06/2011	2,7363966	2,7963966	2,7363966	2,7463966	48872
FDR	13/06/2011	2,7963966	2,7963966	2,6963966	2,7863966	27369
FDR	14/06/2011	2,7663966	2,7863966	2,7163966	2,7763966	11509
FDR	15/06/2011	2,7863966	2,7963966	2,7463966	2,7563966	10312
FDR	16/06/2011	2,7563966	2,7563966	2,7163966	2,7563966	5398
FDR	17/06/2011	2,7163966	2,7613966	2,6963966	2,6963966	62501
FDR	20/06/2011	2,6963966	2,7563966	2,6663966	2,6663966	38466
FDR	21/06/2011	2,6463966	2,6513966	2,6163966	2,6513966	28400
FDR	22/06/2011	2,6163966	2,6463966	2,5663966	2,6363966	51612
FDR	23/06/2011	2,6363966	2,6363966	2,5163966	2,5163966	27073
FDR	24/06/2011	2,5163966	2,5963966	2,5163966	2,5463966	6912
FDR	27/06/2011	2,5963966	2,5963966	2,3963966	2,4763966	35279
FDR	28/06/2011	2,4763966	2,4763966	2,4413966	2,4413966	20296
FDR	29/06/2011	2,4163966	2,5863966	2,4163966	2,4663966	22202
FDR	30/06/2011	2,5463966	2,5463966	2,4563966	2,4963966	28684
FDR	01/07/2011	2,4963966	2,4963966	2,4763966	2,4963966	16588
FDR	04/07/2011	2,4963966	2,4963966	2,4863966	2,4963966	10802
FDR	05/07/2011	2,5063966	2,6463966	2,5063966	2,6463966	41362
FDR	06/07/2011	2,6463966	2,6963966	2,5313966	2,6163966	31853
FDR	07/07/2011	2,5663966	2,5963966	2,5663966	2,5963966	3275
FDR	08/07/2011	2,5863966	2,6963966	2,5863966	2,6463966	28200
FDR	11/07/2011	2,5663966	2,6913966	2,4963966	2,4963966	27025
FDR	12/07/2011	2,4963966	2,6063966	2,4913966	2,6063966	27369
FDR	13/07/2011	2,5463966	2,5813966	2,4963966	2,5763966	4419
FDR	14/07/2011	2,5463966	2,5613966	2,5463966	2,5563966	4108
FDR	15/07/2011	2,5463966	2,5963966	2,5463966	2,5663966	1414
FDR	18/07/2011	2,4563966	2,4963966	2,4463966	2,4963966	14256
FDR	19/07/2011	2,4963966	2,5263966	2,4963966	2,5163966	6678
FDR	20/07/2011	2,4963966	2,5963966	2,4863966	2,5363966	7022
FDR	21/07/2011	2,5163966	2,5463966	2,5163966	2,5363966	5397
FDR	22/07/2011	2,5313966	2,5913966	2,5313966	2,5913966	7748
FDR	25/07/2011	2,5913966	2,5963966	2,5763966	2,5963966	2209
FDR	26/07/2011	2,5963966	2,5963966	2,5463966	2,5763966	3589
FDR	27/07/2011	2,5463966	2,5713966	2,5463966	2,5713966	8495
FDR	28/07/2011	2,5663966	2,5663966	2,5463966	2,5513966	6458
FDR	29/07/2011	2,5463966	2,5863966	2,5063966	2,5863966	13909
FDR	01/08/2011	2,7363966	2,7363966	2,5963966	2,6063966	5547
FDR	02/08/2011	2,5963966	2,6463966	2,5063966	2,5063966	8965
FDR	03/08/2011	2,4463966	2,4963966	2,4463966	2,4563966	7344
FDR	04/08/2011	2,4563966	2,5313966	2,3863966	2,3863966	22072
FDR	05/08/2011	2,3863966	2,3863966	2,1963966	2,3263966	14641
FDR	08/08/2011	2,2463966	2,3963966	2,2463966	2,3663966	11956
FDR	09/08/2011	2,3663966	2,3663966	2,3063966	2,3663966	3577
FDR	10/08/2011	2,2963966	2,3563966	2,2963966	2,3213966	1676
FDR	11/08/2011	2,2963966	2,3563966	2,2963966	2,3063966	6379
FDR	12/08/2011	2,2963966	2,2963966	2,2463966	2,2913966	4843
FDR	15/08/2011	2,3563966	2,3563966	2,2563966	2,2563966	4679
FDR	16/08/2011	2,2463966	2,2963966	2,2363966	2,2663966	2264
FDR	17/08/2011	2,2363966	2,2363966	2,2163966	2,2163966	37752
FDR	18/08/2011	2,2163966	2,2163966	2,1463966	2,1763966	20924
FDR	19/08/2011	2,1463966	2,1963966	2,0863966	2,1463966	6931
FDR	22/08/2011	2,0363966	2,1963966	2,0363966	2,1913966	15617
FDR	23/08/2011	2,3763966	2,3763966	2,1863966	2,1963966	24532
FDR	24/08/2011	2,2963966	2,2963966	2,2463966	2,2463966	953
FDR	25/08/2011	2,3363966	2,3363966	2,2363966	2,2363966	2562
FDR	26/08/2011	2,2363966	2,2363966	2,1813966	2,1963966	1332
FDR	29/08/2011	2,2463966	2,2463966	2,1363966	2,1963966	29531
FDR	30/08/2011	2,1963966	2,2363966	2,1963966	2,2263966	1059
FDR	31/08/2011	2,2963966	2,4963966	2,2013966	2,4463966	30284
FDR	01/09/2011	2,5463966	2,5763966	2,3963966	2,4463966	34783
FDR	02/09/2011	2,4463966	2,4463966	2,4163966	2,4163966	36201
FDR	05/09/2011	2,2463966	2,3463966	2,1863966	2,3463966	4734
FDR	06/09/2011	2,2963966	2,3463966	2,2963966	2,3363966	14790
FDR	07/09/2011	2,2963966	2,3763966	2,2963966	2,2963966	13051
FDR	08/09/2011	2,3463966	2,3963966	2,3063966	2,3963966	800
FDR	09/09/2011	2,3863966	2,3863966	2,3013966	2,3863966	1474
FDR	12/09/2011	2,3463966	2,3963966	2,3463966	2,3463966	4100
FDR	13/09/2011	2,3863966	2,3963966	2,1963966	2,2963966	286895
FDR	14/09/2011	2,2963966	2,4163966	2,2463966	2,2463966	221878
FDR	15/09/2011	2,3363966	2,3363966	2,1763966	2,1963966	27235
FDR	16/09/2011	2,2413966	2,2463966	2,1463966	2,2463966	30912
FDR	19/09/2011	2,1563966	2,2913966	2,1563966	2,1663966	91416
FDR	20/09/2011	2,1763966	2,2663966	2,1763966	2,1763966	6690
FDR	21/09/2011	2,1613966	2,2563966	2,1613966	2,2213966	12548
FDR	22/09/2011	2,2163966	2,2263966	2,1763966	2,1863966	28513
FDR	23/09/2011	2,1863966	2,1863966	2,1463966	2,1463966	11262
FDR	26/09/2011	2,1463966	2,2163966	2,1163966	2,1463966	6557
FDR	27/09/2011	2,1663966	2,1963966	2,0963966	2,1863966	6097
FDR	28/09/2011	2,1863966	2,1963966	2,0663966	2,0963966	24079
FDR	29/09/2011	2,0763966	2,0913966	2,0463966	2,0763966	20596
FDR	30/09/2011	2,0763966	2,1163966	2,0763966	2,0763966	27517
FDR	03/10/2011	2,0363966	2,0363966	1,9763966	2,0163966	8167
FDR	04/10/2011	1,9863966	1,9863966	1,9413966	1,9663966	25217
FDR	05/10/2011	1,9763966	2,1113966	1,8913966	2,0363966	21511
FDR	06/10/2011	2,0613966	2,1263966	2,0113966	2,1263966	28397
FDR	07/10/2011	2,1573966	2,1573966	2,0173966	2,1423966	14538
FDR	10/10/2011	2,1423966	2,1673966	2,0423966	2,1023966	20015
FDR	11/10/2011	2,0873966	2,2073966	2,0573966	2,1673966	28992
FDR	12/10/2011	2,1673966	2,2223966	2,1473966	2,2223966	9099
FDR	13/10/2011	2,2073966	2,2873966	2,1623966	2,1873966	27243
FDR	14/10/2011	2,1823966	2,1973966	2,1773966	2,1973966	10950
FDR	17/10/2011	2,1923966	2,2173966	2,1723966	2,2173966	23401
FDR	18/10/2011	2,2173966	2,2173966	2,1473966	2,2173966	12234
FDR	19/10/2011	2,2173966	2,2173966	2,1723966	2,2023966	5441
FDR	20/10/2011	2,1723966	2,2273966	2,1673966	2,1723966	8701
FDR	21/10/2011	2,1773966	2,1973966	2,1473966	2,1823966	6549
FDR	24/10/2011	2,1823966	2,1823966	2,1373966	2,1673966	38647
FDR	25/10/2011	2,1673966	2,1973966	2,1373966	2,1673966	51355
FDR	26/10/2011	2,0923966	2,2073966	2,0923966	2,2073966	128239
FDR	27/10/2011	2,2273966	2,2573966	2,1823966	2,2323966	17366
FDR	28/10/2011	2,2273966	2,2673966	2,1973966	2,2173966	11441
FDR	31/10/2011	2,2173966	2,2173966	2,1673966	2,1673966	7306
FDR	01/11/2011	2,1473966	2,1673966	2,1073966	2,1473966	5261
FDR	02/11/2011	2,1523966	2,2073966	2,0923966	2,1773966	23715
FDR	03/11/2011	2,1623966	2,2273966	2,1123966	2,2073966	8360
FDR	04/11/2011	2,1973966	2,1973966	2,1173966	2,1573966	38608
FDR	07/11/2011	2,1573966	2,1873966	2,1173966	2,1273966	31277
FDR	08/11/2011	2,2673966	2,2673966	2,0873966	2,1073966	13979
FDR	09/11/2011	2,0723966	2,0973966	2,0673966	2,0673966	1863
FDR	10/11/2011	2,0373966	2,0873966	1,9973966	2,0323966	15384
FDR	11/11/2011	2,1573966	2,1573966	2,0523966	2,0623966	6030
FDR	14/11/2011	2,1623966	2,1623966	2,0373966	2,0673966	5308
FDR	15/11/2011	2,0673966	2,0973966	1,9823966	2,0023966	10668
FDR	16/11/2011	1,9873966	2,0273966	1,9673966	1,9723966	6151
FDR	17/11/2011	1,9673966	2,0623966	1,8573966	1,9123966	22162
FDR	18/11/2011	1,9123966	1,9173966	1,7973966	1,8923966	16630
FDR	21/11/2011	1,8723966	1,8923966	1,8173966	1,8273966	6214
FDR	22/11/2011	1,8273966	1,8623966	1,7173966	1,8073966	18499
FDR	23/11/2011	1,8173966	1,8173966	1,6873966	1,7023966	16654
FDR	24/11/2011	1,7023966	1,7023966	1,5573966	1,6073966	125643
FDR	25/11/2011	1,6073966	1,6773966	1,6073966	1,6773966	65498
FDR	28/11/2011	1,7023966	1,7473966	1,6773966	1,6773966	42380
FDR	29/11/2011	1,6973966	1,6973966	1,6023966	1,6223966	14185
FDR	30/11/2011	1,6223966	1,7173966	1,5273966	1,6673966	122708
FDR	01/12/2011	1,6673966	1,7173966	1,6673966	1,7173966	17694
FDR	02/12/2011	1,7173966	1,7373966	1,6273966	1,6723966	28868
FDR	05/12/2011	1,6723966	1,7373966	1,6473966	1,6973966	31993
FDR	06/12/2011	1,6773966	1,6973966	1,6673966	1,6773966	41881
FDR	07/12/2011	1,6773966	1,6773966	1,6123966	1,6123966	38691
FDR	08/12/2011	1,6123966	1,6173966	1,6073966	1,6073966	2900
FDR	09/12/2011	1,6123966	1,7273966	1,5773966	1,6573966	120509
FDR	12/12/2011	1,6623966	1,6923966	1,6173966	1,6273966	18483
FDR	13/12/2011	1,6273966	1,6923966	1,6273966	1,6923966	8506
FDR	14/12/2011	1,6973966	1,8073966	1,6973966	1,7823966	19253
FDR	15/12/2011	1,7673966	1,7973966	1,6973966	1,7673966	34304
FDR	16/12/2011	1,7573966	1,7673966	1,6473966	1,6773966	43635
FDR	19/12/2011	1,6573966	1,6723966	1,6473966	1,6573966	24520
FDR	20/12/2011	1,6623966	1,6873966	1,6623966	1,6773966	1700
FDR	21/12/2011	1,6773966	1,6773966	1,6573966	1,6623966	5625
FDR	22/12/2011	1,6773966	1,7073966	1,6573966	1,6673966	20929
FDR	23/12/2011	1,6873966	1,6873966	1,6673966	1,6773966	3128
FDR	27/12/2011	1,6673966	1,6873966	1,6473966	1,6673966	18484
FDR	28/12/2011	1,6623966	1,7573966	1,6623966	1,7373966	19916
FDR	29/12/2011	1,7373966	1,7373966	1,6673966	1,6973966	17686
FDR	30/12/2011	1,6973966	1,7173966	1,6573966	1,6773966	24620
FDR	02/01/2012	1,6923966	1,7473966	1,6773966	1,7373966	12939
FDR	03/01/2012	1,7373966	1,7373966	1,6973966	1,7023966	3678
FDR	04/01/2012	1,6823966	1,6823966	1,6773966	1,6773966	1131
FDR	05/01/2012	1,6873966	1,7123966	1,6673966	1,7123966	14914
FDR	06/01/2012	1,7123966	1,7173966	1,6573966	1,6623966	13922
FDR	09/01/2012	1,6523966	1,7173966	1,6473966	1,6473966	8724
FDR	10/01/2012	1,6423966	1,6523966	1,6273966	1,6423966	11820
FDR	11/01/2012	1,6423966	1,6423966	1,6423966	1,6423966	2476
FDR	12/01/2012	1,6423966	1,7073966	1,6273966	1,6473966	20377
FDR	13/01/2012	1,6373966	1,6573966	1,6373966	1,6473966	11662
FDR	16/01/2012	1,6873966	1,6873966	1,6473966	1,6473966	5481
FDR	17/01/2012	1,6573966	1,6573966	1,6373966	1,6373966	7527
FDR	18/01/2012	1,6373966	1,6873966	1,6273966	1,6373966	11466
FDR	19/01/2012	1,6373966	1,6873966	1,6373966	1,6573966	26773
FDR	20/01/2012	1,6573966	1,7573966	1,6423966	1,7323966	43472
FDR	23/01/2012	1,7273966	1,7273966	1,6673966	1,7023966	7455
FDR	24/01/2012	1,7023966	1,7023966	1,6523966	1,6573966	5510
FDR	25/01/2012	1,6573966	1,6873966	1,6173966	1,6373966	17374
FDR	26/01/2012	1,6523966	1,7373966	1,6523966	1,7373966	18496
FDR	27/01/2012	1,7373966	1,7473966	1,6873966	1,7423966	14020
FDR	30/01/2012	1,7423966	1,7573966	1,7273966	1,7423966	39483
FDR	31/01/2012	1,7373966	1,7373966	1,7173966	1,7323966	8086
FDR	01/02/2012	1,7323966	1,7323966	1,7173966	1,7173966	1654
FDR	02/02/2012	1,7223966	1,7423966	1,7173966	1,7273966	10450
FDR	03/02/2012	1,7423966	1,8573966	1,7323966	1,8323966	26129
FDR	06/02/2012	1,8323966	1,8923966	1,7473966	1,7873966	23622
FDR	07/02/2012	1,7773966	1,8423966	1,7573966	1,8423966	16551
FDR	08/02/2012	1,8423966	1,8673966	1,7873966	1,8273966	20006
FDR	09/02/2012	1,8223966	1,8673966	1,8073966	1,8523966	9620
FDR	10/02/2012	1,8523966	1,8523966	1,8173966	1,8223966	45100
FDR	13/02/2012	1,8223966	1,9023966	1,8223966	1,8373966	10713
FDR	14/02/2012	1,8373966	1,8373966	1,7723966	1,7723966	28614
FDR	15/02/2012	1,7723966	1,9073966	1,7723966	1,8573966	18335
FDR	16/02/2012	1,8373966	1,8973966	1,7773966	1,8573966	35726
FDR	17/02/2012	1,8673966	2,0173966	1,8673966	2,0173966	45323
FDR	20/02/2012	2,0523966	2,0973966	2,0173966	2,0773966	40395
FDR	21/02/2012	2,0673966	2,0923966	1,9423966	2,0373966	105339
FDR	22/02/2012	2,0273966	2,0273966	1,9473966	2,0073966	20748
FDR	23/02/2012	1,9973966	2,0273966	1,9473966	2,0023966	5359
FDR	24/02/2012	2,0023966	2,0473966	1,9473966	2,0473966	10709
FDR	27/02/2012	2,0473966	2,0473966	2,0173966	2,0473966	7015
FDR	28/02/2012	2,0473966	2,0473966	1,9073966	1,9423966	10496
FDR	29/02/2012	1,9423966	1,9423966	1,8223966	1,8773966	10749
FDR	01/03/2012	1,8473966	1,8973966	1,6923966	1,8673966	26675
FDR	02/03/2012	1,8673966	1,9173966	1,8673966	1,8923966	8082
FDR	05/03/2012	1,8923966	1,9473966	1,8673966	1,9423966	14694
FDR	06/03/2012	1,9473966	1,9473966	1,8673966	1,9373966	19268
FDR	07/03/2012	1,9373966	2,0373966	1,9173966	2,0373966	41119
FDR	08/03/2012	2,0373966	2,0673966	2,0373966	2,0473966	19422
FDR	09/03/2012	2,0423966	2,0423966	1,9973966	2,0273966	18069
FDR	12/03/2012	2,0473966	2,0473966	2,0073966	2,0423966	8542
FDR	13/03/2012	2,0373966	2,3173966	1,9873966	2,2823966	78450
FDR	14/03/2012	2,1773966	2,3573966	2,1773966	2,3323966	42758
FDR	15/03/2012	2,3273966	2,3473966	2,2173966	2,2973966	16354
FDR	16/03/2012	2,2923966	2,3473966	2,2373966	2,3423966	15442
FDR	19/03/2012	2,3323966	2,4073966	2,3273966	2,4023966	16923
FDR	20/03/2012	2,4023966	2,4023966	2,3273966	2,3673966	33903
FDR	21/03/2012	2,3623966	2,3873966	2,3073966	2,3673966	15091
FDR	22/03/2012	2,3573966	2,3573966	2,2273966	2,2773966	36579
FDR	23/03/2012	2,2823966	2,2973966	2,1273966	2,2173966	39101
FDR	26/03/2012	2,2123966	2,2173966	2,1573966	2,2073966	18703
FDR	27/03/2012	2,2273966	2,2873966	2,2173966	2,2173966	29874
FDR	28/03/2012	2,2073966	2,2373966	2,2073966	2,2273966	16449
FDR	29/03/2012	2,2273966	2,3523966	2,2273966	2,2273966	14269
FDR	30/03/2012	2,2473966	2,2873966	2,2173966	2,2873966	8983
FDR	02/04/2012	2,2423966	2,2573966	2,2173966	2,2273966	15554
FDR	03/04/2012	2,2173966	2,2173966	2,1473966	2,1673966	7569
FDR	04/04/2012	2,1773966	2,2123966	2,0373966	2,2123966	16363
FDR	05/04/2012	2,2273966	2,2273966	2,0673966	2,1673966	5831
FDR	10/04/2012	2,1423966	2,2923966	2,1373966	2,2273966	17373
FDR	11/04/2012	2,2173966	2,2473966	2,1873966	2,2273966	6961
FDR	12/04/2012	2,2273966	2,2273966	2,0473966	2,1823966	12899
FDR	13/04/2012	2,1773966	2,1973966	2,1473966	2,1773966	13353
FDR	16/04/2012	2,1773966	2,2673966	2,1623966	2,2223966	13638
FDR	17/04/2012	2,2223966	2,2673966	2,1123966	2,2123966	22959
FDR	18/04/2012	2,2123966	2,2123966	2,1123966	2,1873966	7956
FDR	19/04/2012	2,1773966	2,2023966	2,0973966	2,1523966	15502
FDR	20/04/2012	2,1423966	2,1423966	2,0473966	2,0973966	19704
FDR	23/04/2012	2,0973966	2,0973966	1,9373966	1,9973966	32599
FDR	24/04/2012	1,9973966	2,0173966	1,8523966	1,9123966	14421
FDR	25/04/2012	1,9123966	2,0273966	1,8573966	1,8673966	20911
FDR	26/04/2012	1,9073966	1,9073966	1,8173966	1,9073966	7762
FDR	27/04/2012	1,9073966	1,9673966	1,8073966	1,9373966	8932
FDR	30/04/2012	1,9373966	1,9373966	1,8923966	1,9173966	4458
FDR	02/05/2012	1,9173966	1,9373966	1,8873966	1,9223966	5649
FDR	03/05/2012	1,9223966	1,9623966	1,8173966	1,9173966	5783
FDR	04/05/2012	1,9173966	1,9173966	1,8873966	1,9173966	3846
FDR	07/05/2012	1,9123966	1,9673966	1,8673966	1,9373966	7831
FDR	08/05/2012	1,9373966	1,9373966	1,8873966	1,8873966	8360
FDR	09/05/2012	1,8873966	1,9073966	1,8673966	1,8673966	10024
FDR	10/05/2012	1,9073966	1,9073966	1,8323966	1,8673966	5248
FDR	11/05/2012	1,8673966	1,9173966	1,7423966	1,8673966	10467
FDR	14/05/2012	1,8673966	1,8673966	1,8173966	1,8323966	2001
FDR	15/05/2012	1,8273966	1,8273966	1,7873966	1,8173966	7417
FDR	16/05/2012	1,8173966	1,8173966	1,7773966	1,7873966	11810
FDR	17/05/2012	1,7873966	1,7873966	1,7373966	1,7523966	5281
FDR	18/05/2012	1,7523966	1,7523966	1,6673966	1,7123966	25351
FDR	21/05/2012	1,7123966	1,8423966	1,7123966	1,8423966	6412
FDR	22/05/2012	1,8473966	1,8673966	1,7723966	1,8323966	8128
FDR	23/05/2012	1,8323966	1,8323966	1,6773966	1,6773966	20682
FDR	24/05/2012	1,7173966	1,7673966	1,6923966	1,7673966	29842
FDR	25/05/2012	1,7673966	1,8623966	1,7323966	1,8473966	16466
FDR	28/05/2012	1,7673966	1,8173966	1,7673966	1,8173966	2229
FDR	29/05/2012	1,8173966	1,8173966	1,7523966	1,7623966	5029
FDR	30/05/2012	1,7623966	1,7923966	1,7323966	1,7373966	16694
FDR	31/05/2012	1,7373966	1,7573966	1,7373966	1,7373966	8573
FDR	01/06/2012	1,7373966	1,7373966	1,6973966	1,7273966	12066
FDR	04/06/2012	1,7273966	1,7273966	1,6673966	1,7073966	9069
FDR	05/06/2012	1,7073966	1,7173966	1,6973966	1,6973966	7624
FDR	06/06/2012	1,7273966	1,7273966	1,6823966	1,7273966	17804
FDR	07/06/2012	1,7273966	1,7273966	1,7073966	1,7173966	18279
FDR	08/06/2012	1,7273966	1,7273966	1,6973966	1,7073966	10571
FDR	11/06/2012	1,7173966	1,7473966	1,7023966	1,7023966	38662
FDR	12/06/2012	1,7523966	1,7523966	1,7273966	1,7473966	4774
FDR	13/06/2012	1,7473966	1,7473966	1,7173966	1,7173966	5118
FDR	14/06/2012	1,7173966	1,7273966	1,7073966	1,7273966	6038
FDR	15/06/2012	1,7273966	1,7523966	1,7173966	1,7273966	60553
FDR	18/06/2012	1,7273966	1,7273966	1,7073966	1,7273966	11397
FDR	19/06/2012	1,7273966	1,7273966	1,6873966	1,7073966	6997
FDR	20/06/2012	1,7073966	1,7073966	1,6973966	1,7023966	12760
FDR	21/06/2012	1,6973966	1,7473966	1,6973966	1,7273966	4620
FDR	22/06/2012	1,7273966	1,7923966	1,7273966	1,7573966	6964
FDR	25/06/2012	1,7573966	1,7573966	1,7173966	1,7273966	8270
FDR	26/06/2012	1,7273966	1,7273966	1,6773966	1,6973966	5710
FDR	27/06/2012	1,7023966	1,7223966	1,6673966	1,6773966	42486
FDR	28/06/2012	1,7073966	1,7173966	1,6823966	1,7073966	3480
FDR	29/06/2012	1,7073966	1,7223966	1,6973966	1,7223966	5103
FDR	02/07/2012	1,7223966	1,7223966	1,7173966	1,7173966	1369
FDR	03/07/2012	1,7173966	1,7323966	1,6973966	1,7173966	10536
FDR	04/07/2012	1,7173966	1,7373966	1,7173966	1,7373966	6244
FDR	05/07/2012	1,7373966	1,7573966	1,7373966	1,7573966	2775
FDR	06/07/2012	1,7573966	1,7723966	1,7373966	1,7373966	10514
FDR	09/07/2012	1,7373966	1,7573966	1,7323966	1,7373966	4649
FDR	10/07/2012	1,7373966	1,7423966	1,7323966	1,7323966	7565
FDR	11/07/2012	1,7323966	1,8773966	1,7273966	1,7573966	20018
FDR	12/07/2012	1,7573966	1,7573966	1,7373966	1,7373966	6184
FDR	13/07/2012	1,7373966	1,7423966	1,7173966	1,7423966	3587
FDR	16/07/2012	1,7423966	1,8373966	1,7423966	1,7823966	6006
FDR	17/07/2012	1,8073966	1,8073966	1,7673966	1,7873966	6710
FDR	18/07/2012	1,7873966	1,7873966	1,7673966	1,7673966	3142
FDR	19/07/2012	1,7823966	1,7873966	1,7473966	1,7873966	301844
FDR	20/07/2012	1,7873966	1,7873966	1,7573966	1,7673966	5705
FDR	23/07/2012	1,7673966	1,7673966	1,7073966	1,7073966	16320
FDR	24/07/2012	1,7073966	1,7073966	1,6973966	1,6973966	3100
FDR	25/07/2012	1,6973966	1,7173966	1,6973966	1,7073966	1000
FDR	26/07/2012	1,7073966	1,7273966	1,7073966	1,7273966	1512
FDR	27/07/2012	1,7423966	1,7773966	1,7173966	1,7573966	4698
FDR	30/07/2012	1,7573966	1,7973966	1,6973966	1,7473966	33804
FDR	31/07/2012	1,7473966	1,8173966	1,7373966	1,8173966	6449
FDR	01/08/2012	1,8423966	1,8423966	1,7473966	1,7673966	7802
